"s","val1","val2","val3","val4","val5","val6","val7"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","'s Gravenhof","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","1","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","20226467","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","26390","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Nederland","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","Zutphen","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","7201 DN","systeemkaart, Adlib priref F&D 26390, 20226467","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","'s Gravenhof","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","1","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","20226467","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","26390"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","7201 DN"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","Nederland"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","Zutphen"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","26390","systeemkaart, Adlib priref F&D 26390, 20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","7201 DN","'s Gravenhof"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","7201 DN","1"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","7201 DN","20226467"
"http://data.collectienederland.nl/resource/document/rce-beeldbank/837866ec-3f22-11e4-9dc7-3b4bf4a0ed46-a14504d7-53db-b980-a7ad-a0766c05e673","'s Gravenhof","'s Gravenhof","1","7201 DN","Nederland","7201 DN","26390"
